kategori,name,price_raw,price
kesehatan-wanita,"Propolis SM Untuk Benjolan di Leher, Benjolan di Ketiak, Lipoma, Benjolan di Tangan, Kelenjar Getah Bening, Tiroid, Gondok dan Uci-Uci AMPUH DAN TERBUKTI Tapi Hasilnya Bisa Berbeda-Beda",Rp106.000,106000.0
kesehatan-wanita,"QNC Jelly Gamat untuk Radang Usus, Usus Buntu, Infeksi Usus, Usus Luka, Sakit Perut Bagian Kiri/Kanan Bawah, Pembersih Usus, Gangguan Pencernaan, Perut Melilit, Diare - Isi 300 mil Bpom Halal",Rp199.000,199000.0
kesehatan-wanita,Sakit Kencing Pria Infeksi Saluran Kencing ISK Radang Prostat Testis Bengkak Nyeri Penis Kencing Berdarah Bernanah Berbau Kencing Terasa Panas Perih Sering Kencing Beser Anyang Anyangan Atasi Dengan Keloreena Obat Infeksi Saluran Kemih,Rp103.000,103000.0
kesehatan-wanita,"Keloreena - Mani Encer, Pengental sperma, Azoospermia, progam hamil, Meningkatkan jumlah sperm, penyubur sperm",Rp172.000,172000.0
kesehatan-wanita,Kapsul OilFit Bantu Atasi Benjolan untuk Benjol Lipoma di Leher Ketiak Tangan Pengempis Kista Pada Payudara Kelenjar Getah Bening Bengkak Nodul Teroid Hipertiroid Uci Uci Gondok Gondokan Nyeri Tumor Jinak Lunak Kapsul OilFit,Rp132.000,132000.0
kesehatan-wanita,Keloreena Untuk Syaraf Otak Penyumbatan Darah Di Otak Pelupa Pelupa Pikun Penambah Daya Ingat Mencerdaskan Isi 50 Kapsul Original,Rp103.000,103000.0
kesehatan-wanita,"Sendifit Suplemen Herbal Asam Urat Rematik, Meredakan Asam Urat dan Rematik - BPOM & Halal MUI",Rp137.000,137000.0
kesehatan-wanita,Keloreena Kapsul Herbal Ayan Epilepsi Kejang-Kejang Gangguan Saraf Otak Untuk Anak dan Dewasa PALING AMPUH Namun Tergantung Kondisi Tubuh,Rp103.000,103000.0
kesehatan-wanita,BIO NURATIK OBAT HERBAL MEREDAKAN NYERI SENDI REMATIK & ASAM URAT BPOM Garansi Produk Kapsul Hijau Bahan Alami,Rp200.000,200000.0
kesehatan-wanita,"Gamat Emas Kaki Lemas, Pegal Tak Bertenaga, Cedera Kaki Atau Nyeri Panggul, Sakit Dengkul Bengkak, Kolesterol, Rematik - 50 Kapsul",Rp149.000,149000.0
kesehatan-wanita,"Fistula Ani, Lubang di Dekat Anus Bernanah Bau Busuk, Anus Bengkak, Anus Berdarah, Anus Gatal, Abses Anus, Ambeien, Wasir, Sakit Pantat, Nyeri Anus, Propolis SM",Rp106.000,106000.0
kesehatan-wanita,"Obat Keputihan Menahun, Atasi Gatal Miss V, Bau Tak Sedap, Becek Berlendir, Perapat Miss V, Herbal Sehat wanita Asli Original Alami Halal dan BPOM",Rp137.000,137000.0
kesehatan-wanita,Propolis SM untuk Kutil Kelamin Pria dan Wanita - Penghilang dan Perontok Kutil Kelamin,Rp106.000,106000.0
kesehatan-wanita,Qrusin Fiber Minuman Serat Kaya Nutrisi - 5 Sachet (ecer),Rp95.000,95000.0
kesehatan-wanita,"Propolis SM Herbal Benjolan Uci Uci di Ketiak, Kepala, Belakang Telinga, dan Tangan - Isi 6ml",Rp106.000,106000.0
kesehatan-wanita,SEHAT HEALTHY INDO,Rp137.000,137000.0
kesehatan-wanita,Keloreena - Obat Kencing Terus Menerus Sering Buang Air Kecil Infeksi Saluran Kemih Anyang Anyangan Pria Dan Wanita Dengan Keloreena Kapsul Ekstrak Daun Kelor,Rp103.000,103000.0
kesehatan-wanita,"Oil Fit - Penghilang Plak Di Pembuluh Darah Tersumbat Kolesterol LDL Pembersih Darah Kotor Serangan Jantung, Pembersih Flak Darah",Rp132.000,132000.0
kesehatan-wanita,"Kapsul Penghilang Bekas Luka, Koreng, Selulitis, Peradangan Kulit - Proskin – BPOM dan Halal MUI",Rp129.000,129000.0
kesehatan-wanita,"Propolis SM untuk Benjolan Miss Vi, Kista Bartholin, Bisul Miss.Vi Meringankan Benjolan",Rp106.000,106000.0
kesehatan-wanita,Astrova Herbal,Rp106.000,106000.0
kesehatan-wanita,"Sendifit Atasi Nyeri Bahu, Nyeri Sendi Bahu, Bahu Kaku, Bahu Terkilir, Nyeri Otot Bahu, Nyeri Bahu Sebelah Kiri / Kanan, Nyeri Pundak, Nyeri Tulang Belikat, Frozen Shoulder",Rp137.000,137000.0
kesehatan-wanita,"Herbal Sakit Bokong Sampai Kaki, Nyeri Tulang Ekor, Nyeri Bokong Hingga Ke Paha Kaki, Sakit Bokong Tetepokan, Sakit Punggung Bawah, Sakit Pinggul Sampai Kaki, Mengatasi Sakit Tulang Ekor, Syaraf Kejepit Tulang Ekor, Saraf Kejepit Bokong SendiFit",Rp137.000,137000.0
kesehatan-wanita,"Proskin Kapsul Untuk Kusta Basah, Kusta Kering, lepra Scabies Kulit Gatal",Rp129.000,129000.0
kesehatan-wanita,"ProPolis SM Herbal Kutil Kelamin HPV, Penghilang Kutil Kelamin, Perontok Kutil Kelamin, Menghilangkan Kutil Kelamin, Menghilangkan Rasa Gatal Pada Kelamin Pria Dan Wanita PALING AMPUH Namun Tergantung Kondisi Tubuh",Rp106.000,106000.0
kesehatan-wanita,"Bio Squalene Atasi Sakit Lutut Nyeri, Sakit Saat Ditekuk, Lutut Pegal Linu, Lutut Berbunyi, Kopong Pengapuran Tulang, Pelumas Sendi, Osteoporosis Osteoarthritis, Penambah Kalsium Tulang, Radang Sendi",Rp123.000,123000.0
kesehatan-wanita,"Kutil Kelamin HPV, Perontok Kutil kelamin alami, Bintik Benjolan Miss v, Daging Tumbuh pada Kelamin, Kutil Anus pria / wanita - PROPOLIS SM",Rp106.000,106000.0
kesehatan-wanita,Oilfit Suplemen Untuk Sakit Jantung Katup J4ntung Bocor Nyeri Dada 50 kapsul Original,Rp132.000,132000.0
kesehatan-wanita,"Solusi Menghilangkan Vitiligo, Penghilang Tanda Putih di Tubuh, Obat Kulit Bercak Belang Putih, Obat Belang di Kulit Vitiligo, Penghilang Noda Putih Aneh di Tubuh Dewasa QnC Jelly Gamat Emas",Rp199.000,199000.0
kesehatan-wanita,"Sendifit Untuk Nyeri Otot, Sakit Pinggang dan Pegal Linu",Rp137.000,137000.0
kesehatan-wanita,QNC Jelly Gamat Teripang Emas Obat benjolan di leher Anak Dan Dewasa,Rp199.000,199000.0
kesehatan-wanita,"Keloreena Herbal Asam Urat, Nyeri Sendi Asam Urat, Penghilang Gout Di Tangan dan Kaki, Radang Sendi Asam Urat PALING AMPUH Namun Tergantung Kondisi Tubuh",Rp103.000,103000.0
kesehatan-wanita,Brosur + Packing Dus Herbal Alami Original Herbal Flek Paru paru Sesak nafas asma batuk berdahak tbc batuk vitamin Kesehatan Honey syrup - propolis sm Kurmaqu GMJ Sari kurma Madu isi 350gr Original Halal MUI PALING AMPUH Namun Tergantung Kondisi Tubuh,Rp500.000,500000.0
kesehatan-wanita,[BONUS] Packing Rapi Dan Aman + Brosur Cek Keaslian,Rp1.000.000,1000000.0
kesehatan-wanita,"Propolis SM Atasi Kelamin Lecet, Gatal Kelamin, Infeksi Jamur Kelamin, Gatal Lecet Bernanah",Rp106.000,106000.0
kesehatan-wanita,"Cardina Health Squalene - Untuk Lidah Putih Berjamur Kandidiasis Panas Dalam Sariawan, Mukokutan Leukoplakia Nodular kandiasis Mulut Lidah Putih Karena Jamur Kandidiasis Oral Infeksi Jamur, Lidah Putih Terasa Pahit",Rp128.000,128000.0
kesehatan-wanita,"Cardina Untuk Jantung Berdebar Kencang, Sesak Nafas Engap, Denyut Jantung Kencang, Detak Jantung Kuat, Jantung Lemah, Obat Jantung Bocor - Cardina Health Squalene",Rp128.000,128000.0
kesehatan-wanita,Proskin Obat Untuk Bisul di Pantat Bernanah Bisulan Pada Anak dan Dewasa Infeksi Kulit Benjolan,Rp129.000,129000.0
kesehatan-wanita,"Sendifit - Untuk Sakit Pada Otot Paha Bagian Belakang Sampai Betis / Cedera Hamstring, Sakit Otot Pegal Linu Dan Otot Mengeras",Rp137.000,137000.0
kesehatan-wanita,QnC Jelly Gamat Untuk Hilangkan Benjolan Dibelakang Telinga Benjolan Di Daun Telinga Pengempis Benjolan Ear Kuping,Rp199.000,199000.0
kesehatan-wanita,"Keloreena Kapsul - Untuk Sakit Tumit / Plantar Fasciitis, Sakit Tumit Dan Telapak Kaki Susah Berjalan, Terasa Pegal Dan Berat",Rp103.000,103000.0
kesehatan-wanita,ProPolis SM Oles Luka Sunat Pengering Luka Khitan Redakan Rasa Gatal & Perih AMPUH DAN TERBUKTI Tapi Hasilnya Bisa Berbeda-Beda,Rp106.000,106000.0
kesehatan-wanita,SendiFit - Suplemen Sakit Pinggang Sampai Kaki Sakit Bokong Saraf Kejepit Skiatika,Rp137.000,137000.0
kesehatan-wanita,Kapsul Oil Fit Obat Sakit Kencing Untuk Pria dan Wanita Atasi Kencing Berdarah Infeksi Saluran Kencing ISK Kencing Terasa Panas Perih Bernanah Sering Kencing Beser Kencing Batu Anyang Anyangan - Isi 50 Kapsul,Rp132.000,132000.0
kesehatan-wanita,"Obat Pembersih Flek Paru Paru Kotor, Paru Paru Basah, Pereda Sesak Napas, Batuk Kronis, Asma, Nyeri Dada, ISPA, TBC, Pneumonia dan Bronkitis Paling Ampuh Namun Hasilnya Tidak Sama di Setiap Tubuh - Cardina Health Squalene Original - BPOM & Halal MUI",Rp128.000,128000.0
kesehatan-wanita,"Walara Hexabumin Mengatasi Anak Berehenti Ngompol, Anti Ngompol Anak, Supaya Anak Ga Ngompol, Anak Ngompol Saat Tidur, Ngompol Pada Anak Sudah Besar",Rp95.000,95000.0
kesehatan-wanita,Albucare Kapsul Pengering Luka Sunat Luka Bekas Operasi Luka Operasi Caesar Luka Jahitan Mengeringkan Luka,Rp199.000,199000.0
kesehatan-wanita,FLIMTY RASA MANGGA 15 GRAM SACHET,Rp21.456,21456.0
kesehatan-wanita,Obat Kista Herbal | Ling Shen Yao | Kanker Kista Miom | Serbuk,Rp570.000,570000.0
kesehatan-wanita,HERBAL AMBEYEN WASIR BAB BERDARAH BENGKAK PROPOLIS SM Original 6ML,Rp106.000,106000.0
kesehatan-wanita,"Salep Untuk Mucocele, Herbal Benjolan di Langit - Langit Mulut, Kista Di Mulut, Benjolan Di Bibir Bagian Dalam, Mukokel Kelenjar Air Liur, Torus Palatinus, Penghilang Benjolan Keras di Langit Langit Mulut, Penghancur Benjolan di Rahang Mulut Atas",Rp199.000,199000.0
kesehatan-wanita,Fu Fang Ejiao 20ml X12 Botol,Rp277.500,277500.0
