kategori,name,price_raw,price
alat-angkut-barang,Crosby Latch Kit S4320 2 Ton Alloy,Rp163.968,163968.0
alat-angkut-barang,Tangga Lipat Alumunium Multipurpose Liveo LV-604 / Tangga Serba Guna,Rp2.648.000,2648000.0
alat-angkut-barang,K55 Ratchet Tie Down Racet Pengikat Barang Tali Ikat Sabuk Truk,Rp215.000,215000.0
alat-angkut-barang,EN LIVING Adhesive Caster (4 pcs) / Roda / Roda Tempel / Roda Kecil,Rp39.000,39000.0
alat-angkut-barang,NOTRA Roda Karet Hitam 5 IN Mati - RODA506,Rp27.700,27700.0
alat-angkut-barang,Xander Roda Karet Hitam 3 IN Hidup + Rem - RODA198,Rp22.000,22000.0
alat-angkut-barang,Wire Rope Clip Stainless Steel 316 M5,Rp22.530,22530.0
alat-angkut-barang,keranjang industri plastik lion star ic-28 forte crate 302,Rp217.500,217500.0
alat-angkut-barang,Tangga Lipat Alumunium Multipurpose Liveo LV-604 / Tangga Serba Guna,Rp2.648.000,2648000.0
alat-angkut-barang,Trolley Lipat Barang Troli Stainless Serbaguna Hand Truck 300kg Mutu FPT-300,Rp1.473.973,1473973.0
alat-angkut-barang,Ladder LAD-HD03X- 3 Step Gold A 1.2 M Household Ladder Tangga Lipat,Rp505.350,505350.0
alat-angkut-barang,"POWERTEC Master Link Oval A-342 21.7 Ton - 1-1/2""",Rp980.000,980000.0
alat-angkut-barang,"POWERTEC Connecting Link / Hammerlock A-337 16mm - 8 Ton - 5/8""",Rp261.800,261800.0
alat-angkut-barang,Krisbow Hand Pallet Drum Loader 300 Kg Prdl03,Rp4.359.000,4359000.0
alat-angkut-barang,FIXSTEPS TANGGA LIPAT ALUMINIUM 8 WIDE STEP,Rp2.199.200,2199200.0
alat-angkut-barang,MAXBUILT TROLI BARANG LIPAT PLATFORM 150 KG - ABU-ABU,Rp659.900,659900.0
alat-angkut-barang,KRISBOW TROLI BARANG MULTIFUNGSI 500 KG - KUNING,Rp2.528.900,2528900.0
alat-angkut-barang,Tali Tambang Manila / Tali Tampar Dadung 4 mm 200 Meter RIGTEC,Rp608.963,608963.0
alat-angkut-barang,Tangga Lipat 5.6m 4x5 aluminium tebal 1.2mm multi fungsi Steady Ladder,Rp1.969.900,1969900.0
alat-angkut-barang,AKEBONNO - Plastic Troller/Troli Plastik Multifungsi Rak 3 Tingkat/Buket/Salon/Resto HIGH QUALITY,Rp1.068.195,1068195.0
alat-angkut-barang,Plastic Chain / Cone Chain 6 mm x 50 m / Hijau / Rantai Plastik Pembatas Area Parkir dan Jalan / Cone Chain Warna Hijau / Rantai Pembatas Tiang Cone / Barrier Chain Plastik Pengaman Jalan / Rantai Cone Pembatas Area Safety Equipment Lalu Lintas,Rp389.000,389000.0
alat-angkut-barang,Webbing Sling Belt / Tali Angkat 3 Ton x 8 Meter POWERTEC Double Ply,Rp378.700,378700.0
alat-angkut-barang,KRISBOW TANGGA LIPAT ALUMINIUM 3 STEP - MERAH,Rp923.200,923200.0
alat-angkut-barang,SPANSET Webbing Sling Belt / Tali Angkat 2 Ton x 3 Meter,Rp319.600,319600.0
alat-angkut-barang,ELITEINDO Tangga Lipat Teleskopik 1.4Meter 2.9Meter 3.5Meter 4.1Meter 2Meter 2.6Meter 3.2Meter 4.4Meter Bahan Aluminium + Antislip T3A1-T3H1,Rp790.000,790000.0
